Code,Description,Frequencies,code_number,ts_code,Frequency,Start Date,End Date,Type Description,number_of_ts,timeseries_position
KBP1160,Banking institutions: Assets: Negotiable certificate of deposits / Promissory notes (NCDs/PNs),"Monthly,Yearly",1160,KBP1160J,Yearly,1992,2016,",",2,1
KBP1160,Banking institutions: Assets: Negotiable certificate of deposits / Promissory notes (NCDs/PNs),"Monthly,Yearly",1160,KBP1160M,Monthly,1991/02,2017/06,",",2,2
KBP1161,Banking institutions: Assets: Treasury bills discounted,"Monthly,Yearly",1161,KBP1161J,Yearly,1992,2016,",",2,1
KBP1161,Banking institutions: Assets: Treasury bills discounted,"Monthly,Yearly",1161,KBP1161M,Monthly,1991/07,2017/06,",",2,2
KBP1162,Banking institutions: Assets: Land Bank bills and promissory notes discounted,"Monthly,Yearly",1162,KBP1162J,Yearly,1992,2016,",",2,1
KBP1162,Banking institutions: Assets: Land Bank bills and promissory notes discounted,"Monthly,Yearly",1162,KBP1162M,Monthly,1991/02,2017/06,",",2,2
KBP1163,Banking institutions: Assets: Other bills discounted including bankers' acceptances,"Monthly,Yearly",1163,KBP1163J,Yearly,1992,2016,",",2,1
KBP1163,Banking institutions: Assets: Other bills discounted including bankers' acceptances,"Monthly,Yearly",1163,KBP1163M,Monthly,1991/07,2017/06,",",2,2
KBP1166,Banking institutions: Assets: Total loans and advances,"Monthly,Yearly",1166,KBP1166J,Yearly,1992,2016,",",2,1
KBP1166,Banking institutions: Assets: Total loans and advances,"Monthly,Yearly",1166,KBP1166M,Monthly,1991/07,2017/06,",",2,2
KBP1167,Banking institutions: Assets: Advances to non-residents,"Monthly,Yearly",1167,KBP1167J,Yearly,1992,2016,",",2,1
KBP1167,Banking institutions: Assets: Advances to non-residents,"Monthly,Yearly",1167,KBP1167M,Monthly,1991/07,2017/06,",",2,2
KBP1168,Banking institutions: Assets: Investments by the government sector in short-term government stock,"Monthly,Yearly",1168,KBP1168J,Yearly,1992,2016,",",2,1
KBP1168,Banking institutions: Assets: Investments by the government sector in short-term government stock,"Monthly,Yearly",1168,KBP1168M,Monthly,1991/07,2017/06,",",2,2
KBP1169,Banking institutions: Assets: Investments by the government sector in long-term government stock,"Monthly,Yearly",1169,KBP1169J,Yearly,1992,2016,",",2,1
KBP1169,Banking institutions: Assets: Investments by the government sector in long-term government stock,"Monthly,Yearly",1169,KBP1169M,Monthly,1991/07,2017/06,",",2,2
KBP1170,Banking institutions: Assets: Other investments by the government sector,"Monthly,Yearly",1170,KBP1170J,Yearly,1992,2016,",",2,1
KBP1170,Banking institutions: Assets: Other investments by the government sector,"Monthly,Yearly",1170,KBP1170M,Monthly,1991/07,2017/06,",",2,2
KBP1171,Banking institutions: Assets: Investments in stock of public enterprises/corporations by the private sector,"Monthly,Yearly",1171,KBP1171J,Yearly,1992,2016,",",2,1
KBP1171,Banking institutions: Assets: Investments in stock of public enterprises/corporations by the private sector,"Monthly,Yearly",1171,KBP1171M,Monthly,1991/07,2017/06,",",2,2
KBP1172,Banking institutions: Assets: Other investments by the private sector,"Monthly,Yearly",1172,KBP1172J,Yearly,1999,2016,",",2,1
KBP1172,Banking institutions: Assets: Other investments by the private sector,"Monthly,Yearly",1172,KBP1172M,Monthly,1998/10,2017/06,",",2,2
KBP1173,Banking institutions: Assets: Investments by non-residents,"Monthly,Yearly",1173,KBP1173J,Yearly,1992,2016,",",2,1
KBP1173,Banking institutions: Assets: Investments by non-residents,"Monthly,Yearly",1173,KBP1173M,Monthly,1991/07,2017/06,",",2,2
KBP1174,Banking institutions: Assets: Advances to the provincial governments,"Monthly,Yearly",1174,KBP1174J,Yearly,1992,2016,",",2,1
KBP1174,Banking institutions: Assets: Advances to the provincial governments,"Monthly,Yearly",1174,KBP1174M,Monthly,1991/02,2017/06,",",2,2
KBP1181,Banking institutions: Average rates on new fixed rate instalment sale agreements,Monthly,1181,KBP1181M,Monthly,1991/02,2017/06,",",1,1
KBP1182,Banking institutions: Average rates on adjustable rate instalment sale agreements,Monthly,1182,KBP1182M,Monthly,1991/02,2017/06,",",1,1
KBP1183,Banking institutions: Instalment sale transactions in respect of new business pay-outs,Monthly,1183,KBP1183M,Monthly,1991/02,2017/06,",",1,1
KBP1184,Banking institutions: Leasing transactions in respect of new business pay-outs,Monthly,1184,KBP1184M,Monthly,1991/02,2017/06,",",1,1
KBP1185,Banking institutions: Total instalment sale transactions and leasing transactions in respect of new business pay-outs,Monthly,1185,KBP1185M,Monthly,1991/02,2017/06,",",1,1
KBP1191,Banking institutions: Contingent liabilities: Guarantees on behalf of clients,"Monthly,Yearly",1191,KBP1191J,Yearly,1987,2016,",",2,1
KBP1191,Banking institutions: Contingent liabilities: Guarantees on behalf of clients,"Monthly,Yearly",1191,KBP1191M,Monthly,1986/12,2017/06,",",2,2
KBP1192,Banking institutions: Contingent liabilities: Letters of credit and committed undrawn facilities,"Monthly,Yearly",1192,KBP1192J,Yearly,1987,2016,",",2,1
KBP1192,Banking institutions: Contingent liabilities: Letters of credit and committed undrawn facilities,"Monthly,Yearly",1192,KBP1192M,Monthly,1986/12,2017/06,",",2,2
KBP1193,Banking institutions: Contingent liabilities: Underwriting exposures,"Monthly,Yearly",1193,KBP1193J,Yearly,1992,2016,",",2,1
KBP1193,Banking institutions: Contingent liabilities: Underwriting exposures,"Monthly,Yearly",1193,KBP1193M,Monthly,1991/07,2017/06,",",2,2
KBP1194,Banking institutions: Other contingent liabilities,"Monthly,Yearly",1194,KBP1194J,Yearly,1987,2016,",",2,1
KBP1194,Banking institutions: Other contingent liabilities,"Monthly,Yearly",1194,KBP1194M,Monthly,1986/12,2017/06,",",2,2
KBP1198,Banking institutions: Contingent liabilities: Bankers' acceptances,"Monthly,Yearly",1198,KBP1198J,Yearly,2008,2016,",",2,1
KBP1198,Banking institutions: Contingent liabilities: Bankers' acceptances,"Monthly,Yearly",1198,KBP1198M,Monthly,2008/01,2017/06,",",2,2
KBP1199,Banking institutions: Contingent liabilities: Credit derivative instruments,"Monthly,Yearly",1199,KBP1199J,Yearly,2008,2016,",",2,1
KBP1199,Banking institutions: Contingent liabilities: Credit derivative instruments,"Monthly,Yearly",1199,KBP1199M,Monthly,2008/01,2017/06,",",2,2
KBP1200,Liabilities of Mutual Banks: Transmission deposits,"Monthly,Yearly",1200,KBP1200J,Yearly,1995,2016,",",2,1
KBP1200,Liabilities of Mutual Banks: Transmission deposits,"Monthly,Yearly",1200,KBP1200M,Monthly,1995/01,2017/06,",",2,2
KBP1201,Liabilities of Mutual Banks: Savings deposits,"Monthly,Yearly",1201,KBP1201J,Yearly,1995,2016,",",2,1
KBP1201,Liabilities of Mutual Banks: Savings deposits,"Monthly,Yearly",1201,KBP1201M,Monthly,1995/01,2017/06,",",2,2
KBP1202,Liabilities of Mutual Banks: Other short- and medium-term deposits,"Monthly,Yearly",1202,KBP1202J,Yearly,1995,2016,",",2,1
KBP1202,Liabilities of Mutual Banks: Other short- and medium-term deposits,"Monthly,Yearly",1202,KBP1202M,Monthly,1995/01,2017/06,",",2,2
KBP1203,Liabilities of Mutual Banks: Long-term deposits,"Monthly,Yearly",1203,KBP1203J,Yearly,1995,2016,",",2,1
KBP1203,Liabilities of Mutual Banks: Long-term deposits,"Monthly,Yearly",1203,KBP1203M,Monthly,1995/01,2017/06,",",2,2
KBP1204,Liabilities of Mutual Banks: Total deposits,"Monthly,Yearly",1204,KBP1204J,Yearly,1995,2016,",",2,1
KBP1204,Liabilities of Mutual Banks: Total deposits,"Monthly,Yearly",1204,KBP1204M,Monthly,1995/01,2017/06,",",2,2
KBP1205,Mutual Banks: Other liabilities to the public,"Monthly,Yearly",1205,KBP1205J,Yearly,1995,2016,",",2,1
KBP1205,Mutual Banks: Other liabilities to the public,"Monthly,Yearly",1205,KBP1205M,Monthly,1995/01,2017/06,",",2,2
KBP1206,Mutual Banks: Total liabilities to the public,"Monthly,Yearly",1206,KBP1206J,Yearly,1995,2016,",",2,1
KBP1206,Mutual Banks: Total liabilities to the public,"Monthly,Yearly",1206,KBP1206M,Monthly,1995/01,2017/06,",",2,2
KBP1207,Mutual Banks: Gross capital and reserves,"Monthly,Yearly",1207,KBP1207J,Yearly,1995,2016,",",2,1
KBP1207,Mutual Banks: Gross capital and reserves,"Monthly,Yearly",1207,KBP1207M,Monthly,1995/01,2017/06,",",2,2
KBP1208,Mutual Banks: Other liabilities,"Monthly,Yearly",1208,KBP1208J,Yearly,1995,2016,",",2,1
KBP1208,Mutual Banks: Other liabilities,"Monthly,Yearly",1208,KBP1208M,Monthly,1995/01,2017/06,",",2,2
KBP1209,Liabilities of Postbank: Deposits,"Monthly,Yearly",1209,KBP1209J,Yearly,1995,2016,",",2,1
KBP1209,Liabilities of Postbank: Deposits,"Monthly,Yearly",1209,KBP1209M,Monthly,1995/01,2017/06,",",2,2
KBP1210,Mutual Banks: Total liabilities,"Monthly,Yearly",1210,KBP1210J,Yearly,1995,2016,",",2,1
KBP1210,Mutual Banks: Total liabilities,"Monthly,Yearly",1210,KBP1210M,Monthly,1995/01,2017/06,",",2,2
KBP1211,Banking institutions: Contingent liabilities: Committed capital expenditure,"Monthly,Yearly",1211,KBP1211J,Yearly,2001,2016,",",2,1
KBP1211,Banking institutions: Contingent liabilities: Committed capital expenditure,"Monthly,Yearly",1211,KBP1211M,Monthly,2001/01,2017/06,",",2,2
KBP1212,Banking institutions: Contingent liabilities: Operating lease commitments,"Monthly,Yearly",1212,KBP1212J,Yearly,2008,2016,",",2,1
KBP1212,Banking institutions: Contingent liabilities: Operating lease commitments,"Monthly,Yearly",1212,KBP1212M,Monthly,2008/01,2017/06,",",2,2
KBP1213,Banking institutions: Contingent liabilities: Of which: Uncommitted undrawn facilities,"Monthly,Yearly",1213,KBP1213J,Yearly,2008,2016,",",2,1
KBP1213,Banking institutions: Contingent liabilities: Of which: Uncommitted undrawn facilities,"Monthly,Yearly",1213,KBP1213M,Monthly,2008/01,2017/06,",",2,2
KBP1220,Assets of Mutual Banks: Claims on the private sector: Mortgage advances,"Monthly,Yearly",1220,KBP1220J,Yearly,1995,2016,",",2,1
KBP1220,Assets of Mutual Banks: Claims on the private sector: Mortgage advances,"Monthly,Yearly",1220,KBP1220M,Monthly,1995/01,2017/06,",",2,2
KBP1221,Assets of Mutual Banks: Claims on the private sector: Other advances,"Monthly,Yearly",1221,KBP1221J,Yearly,1995,2016,",",2,1
KBP1221,Assets of Mutual Banks: Claims on the private sector: Other advances,"Monthly,Yearly",1221,KBP1221M,Monthly,1995/01,2017/06,",",2,2
KBP1222,Assets of Mutual Banks: Claims on the private sector: Bankers' acceptances,"Monthly,Yearly",1222,KBP1222J,Yearly,1995,2016,",",2,1
KBP1222,Assets of Mutual Banks: Claims on the private sector: Bankers' acceptances,"Monthly,Yearly",1222,KBP1222M,Monthly,1995/01,2017/06,",",2,2
KBP1223,Assets of Mutual Banks: Claims on the private sector: Stocks and shares,"Monthly,Yearly",1223,KBP1223J,Yearly,1995,2016,",",2,1
KBP1223,Assets of Mutual Banks: Claims on the private sector: Stocks and shares,"Monthly,Yearly",1223,KBP1223M,Monthly,1995/01,2017/06,",",2,2
KBP1224,Assets of Mutual Banks: Claims on the government sector: Treasury bills,"Monthly,Yearly",1224,KBP1224J,Yearly,1995,2016,",",2,1
KBP1224,Assets of Mutual Banks: Claims on the government sector: Treasury bills,"Monthly,Yearly",1224,KBP1224M,Monthly,1995/01,2017/06,",",2,2
KBP1225,Assets of Mutual Banks: Claims on the government sector: Government stock and other,"Monthly,Yearly",1225,KBP1225J,Yearly,1995,2016,",",2,1
KBP1225,Assets of Mutual Banks: Claims on the government sector: Government stock and other,"Monthly,Yearly",1225,KBP1225M,Monthly,1995/01,2017/06,",",2,2
KBP1227,Assets of Mutual Banks: Claims on the monetary sector: Deposits with banks,"Monthly,Yearly",1227,KBP1227J,Yearly,1995,2016,",",2,1
KBP1227,Assets of Mutual Banks: Claims on the monetary sector: Deposits with banks,"Monthly,Yearly",1227,KBP1227M,Monthly,1995/01,2017/06,",",2,2
KBP1228,Assets of Mutual Banks: Claims on the monetary sector: Land Bank bills and promissory notes,"Monthly,Yearly",1228,KBP1228J,Yearly,1995,2016,",",2,1
KBP1228,Assets of Mutual Banks: Claims on the monetary sector: Land Bank bills and promissory notes,"Monthly,Yearly",1228,KBP1228M,Monthly,1995/01,2017/06,",",2,2
KBP1229,Assets of Mutual Banks: Other assets,"Monthly,Yearly",1229,KBP1229J,Yearly,1995,2016,",",2,1
KBP1229,Assets of Mutual Banks: Other assets,"Monthly,Yearly",1229,KBP1229M,Monthly,1995/01,2017/06,",",2,2
KBP1230,Assets of Postbank: Deposits,"Monthly,Yearly",1230,KBP1230J,Yearly,1995,2016,",",2,1
KBP1230,Assets of Postbank: Deposits,"Monthly,Yearly",1230,KBP1230M,Monthly,1995/01,2017/06,",",2,2
KBP1231,Mutual Banks: Total assets,"Monthly,Yearly",1231,KBP1231J,Yearly,1995,2016,",",2,1
KBP1231,Mutual Banks: Total assets,"Monthly,Yearly",1231,KBP1231M,Monthly,1995/01,2017/06,",",2,2
KBP1232,Assets of Mutual Banks: Claims on the monetary sector: Central bank money and gold,"Monthly,Yearly",1232,KBP1232J,Yearly,1995,2016,",",2,1
KBP1232,Assets of Mutual Banks: Claims on the monetary sector: Central bank money and gold,"Monthly,Yearly",1232,KBP1232M,Monthly,1995/01,2017/06,",",2,2
KBP1240,Banks: Liquid assets: Bank notes and subsidiary coin,"Monthly,Yearly",1240,KBP1240J,Yearly,1988,2016,",",2,1
KBP1240,Banks: Liquid assets: Bank notes and subsidiary coin,"Monthly,Yearly",1240,KBP1240M,Monthly,1988/01,2017/06,",",2,2
KBP1241,Banks: Liquid assets: Gold coin and bullion,"Monthly,Yearly",1241,KBP1241J,Yearly,1988,2016,",",2,1
KBP1241,Banks: Liquid assets: Gold coin and bullion,"Monthly,Yearly",1241,KBP1241M,Monthly,1988/01,2017/06,",",2,2
KBP1242,Banks: Liquid assets: Reserve and clearing account held with SARB,"Monthly,Yearly",1242,KBP1242J,Yearly,1988,2016,",",2,1
KBP1242,Banks: Liquid assets: Reserve and clearing account held with SARB,"Monthly,Yearly",1242,KBP1242M,Monthly,1988/01,2017/06,",",2,2
KBP1244,Banks: Liquid assets: Treasury bills,"Monthly,Yearly",1244,KBP1244J,Yearly,1988,2016,",",2,1
KBP1244,Banks: Liquid assets: Treasury bills,"Monthly,Yearly",1244,KBP1244M,Monthly,1988/01,2017/06,",",2,2
KBP1245,Banks: Liquid assets: Government stock,"Monthly,Yearly",1245,KBP1245J,Yearly,1988,2016,",",2,1
KBP1245,Banks: Liquid assets: Government stock,"Monthly,Yearly",1245,KBP1245M,Monthly,1988/01,2017/06,",",2,2
KBP1246,Banks: Liquid assets: SARB securities,"Monthly,Yearly",1246,KBP1246J,Yearly,1988,2016,",",2,1
KBP1246,Banks: Liquid assets: SARB securities,"Monthly,Yearly",1246,KBP1246M,Monthly,1988/01,2017/06,",",2,2
KBP1247,Banks: Liquid assets: Guaranteed securities,"Monthly,Yearly",1247,KBP1247J,Yearly,1988,2016,",",2,1
KBP1247,Banks: Liquid assets: Guaranteed securities,"Monthly,Yearly",1247,KBP1247M,Monthly,1988/01,2017/06,",",2,2
KBP1250,Banks: Liquid assets: Total holdings,"Monthly,Yearly",1250,KBP1250J,Yearly,1988,2016,",",2,1
KBP1250,Banks: Liquid assets: Total holdings,"Monthly,Yearly",1250,KBP1250M,Monthly,1988/01,2017/06,",",2,2
KBP1251,Banks: Liquid assets: Required holdings,"Monthly,Yearly",1251,KBP1251J,Yearly,1987,2016,",",2,1
KBP1251,Banks: Liquid assets: Required holdings,"Monthly,Yearly",1251,KBP1251M,Monthly,1987/01,2017/06,",",2,2
KBP1252,Banks: Cash reserves: Banks' liabilities as adjusted,"Monthly,Yearly",1252,KBP1252J,Yearly,1995,2016,",",2,1
KBP1252,Banks: Cash reserves: Banks' liabilities as adjusted,"Monthly,Yearly",1252,KBP1252M,Monthly,1995/01,2017/06,",",2,2
KBP1255,Banks: Cash reserves: Minimum reserve balance to be held with SARB,"Monthly,Yearly",1255,KBP1255J,Yearly,1995,2016,",",2,1
KBP1255,Banks: Cash reserves: Minimum reserve balance to be held with SARB,"Monthly,Yearly",1255,KBP1255M,Monthly,1995/01,2017/06,",",2,2
KBP1260,Total number of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1260,KBP1260J,Yearly,1988,2016,",",2,1
KBP1260,Total number of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1260,KBP1260M,Monthly,1987/07,2017/06,",",2,2
KBP1261,Total value of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1261,KBP1261J,Yearly,1988,2016,",",4,1
KBP1261,Total value of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1261,KBP1261M,Monthly,1987/07,2017/06,",",4,2
KBP1261,Total value of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1261,KBP1261N,Monthly,1988/01,2017/06,Seasonally Adjusted,4,3
KBP1261,Total value of credit card purchases processed during the period (all institutions),"Monthly,Yearly",1261,KBP1261O,Yearly,1988,2016,Seasonally Adjusted,4,4
KBP1262,Number of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1262,KBP1262J,Yearly,1982,2016,",",2,1
KBP1262,Number of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1262,KBP1262M,Monthly,1982/01,2017/06,",",2,2
KBP1263,Value of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1263,KBP1263J,Yearly,1987,2016,",",4,1
KBP1263,Value of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1263,KBP1263M,Monthly,1987/01,2017/06,",",4,2
KBP1263,Value of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1263,KBP1263N,Monthly,1987/01,2017/06,Seasonally Adjusted,4,3
KBP1263,Value of cheques processed during the period by the automa- ted clearing bureau (ACB),"Monthly,Yearly",1263,KBP1263O,Yearly,1987,2016,Seasonally Adjusted,4,4
KBP1264,Number of electronic fund transfers processed during the period,"Monthly,Yearly",1264,KBP1264J,Yearly,1989,2016,",",2,1
KBP1264,Number of electronic fund transfers processed during the period,"Monthly,Yearly",1264,KBP1264M,Monthly,1989/01,2017/06,",",2,2
KBP1265,Value of electronic fund transfers processed during the period,"Monthly,Yearly",1265,KBP1265J,Yearly,1989,2016,",",4,1
KBP1265,Value of electronic fund transfers processed during the period,"Monthly,Yearly",1265,KBP1265M,Monthly,1989/01,2017/06,",",4,2
KBP1265,Value of electronic fund transfers processed during the period,"Monthly,Yearly",1265,KBP1265N,Monthly,1989/01,2017/06,Seasonally Adjusted,4,3
KBP1265,Value of electronic fund transfers processed during the period,"Monthly,Yearly",1265,KBP1265O,Yearly,1989,2016,Seasonally Adjusted,4,4
